"","severity","aspen","distance.pre","distance.post","distance.high","elevation","ppt","tmean","tmin","tmax","ppt.2021","ppt.2022"
"1283",4,0,180.277557373047,1431.36291503906,300,3037.71557617188,596.451965332031,1.43999993801117,-13.1728000640869,21.5704002380371,516.11669921875,457.376586914062
"1284",4,0,208.086532592773,1866.8154296875,67.0820388793945,2913.58618164062,500.345977783203,2.3199999332428,-12.2802000045776,22.5112991333008,516.11669921875,457.376586914062
"1285",4,0,28.2842712402344,230,150,2275.16088867188,487.835998535156,7.3899998664856,-7.54250001907349,26.9783000946045,492.213592529297,420.105804443359
"1286",4,0,50,92.195442199707,42.4264068603516,3007.31225585938,820.0830078125,1.30999994277954,-13.8919992446899,21.380199432373,811.092468261719,795.9140625
"1287",4,0,348.855285644531,910.494384765625,161.554946899414,3167.65063476562,678.117004394531,1.75999999046326,-12.8758993148804,21.1681995391846,687.350769042969,628.366271972656
"1288",3,0,162.788208007812,196.468826293945,60,2617.86450195312,493.717987060547,4.42000007629395,-9.77960014343262,24.4815998077393,507.929779052734,464.253875732422
"1289",4,0,164.01220703125,722.357238769531,318.904388427734,2897.10302734375,516.260009765625,2.34999990463257,-12.1879997253418,22.5053997039795,492.351593017578,440.386383056641
"1290",2,0,130,490.407989501953,0,2739.5537109375,473.967987060547,4.17999982833862,-10.0401000976562,24.2326984405518,507.929779052734,464.253875732422
"1291",2,0,607.453674316406,1333.60412597656,0,2972.91088867188,521.155883789062,1.75999999046326,-12.814700126648,21.8281002044678,431.540679931641,390.792785644531
"1292",4,0,50.9901962280273,140,150,3050.9169921875,776.649963378906,1.51999998092651,-13.0930995941162,21.3741989135742,811.092468261719,795.9140625
"1293",2,0,190,320,0,3268.82373046875,908.232971191406,0.0700000002980232,-14.3554000854492,19.2966003417969,1013.08996582031,994.805847167969
"1294",1,1,0,0,0,2704.13208007812,441.629974365234,4.15999984741211,-10.144100189209,24.0719985961914,492.351593017578,440.386383056641
"1295",1,0,456.179779052734,456.179779052734,0,1937.85229492188,460.792999267578,8.22999954223633,-7.96229982376099,28.5925998687744,419.923187255859,347.213989257812
"1296",3,0,308.707000732422,394.461669921875,42.4264068603516,2798.54467773438,639.06298828125,3.61999988555908,-10.8578996658325,23.24880027771,625.764709472656,564.235656738281
"1297",3,0,398.120574951172,398.120574951172,30,3048.5478515625,630.606994628906,1.11000001430511,-13.7419996261597,21.2548999786377,563.13330078125,533.375
"1298",4,0,114.017547607422,208.806137084961,228.473190307617,2919.9599609375,471.233001708984,1.6298999786377,-12.9039001464844,21.6586990356445,500.984100341797,468.112396240234
"1299",4,0,36.0555114746094,410.365661621094,283.019439697266,2933.65551757812,512.050964355469,1.95999991893768,-12.5972995758057,22.078498840332,500.984100341797,468.112396240234
"1300",3,0,126.491104125977,134.536239624023,30,2716.86254882812,398.039001464844,3.82999992370605,-10.5600996017456,23.7670993804932,445.48388671875,383.910186767578
"1301",4,1,0,28.2842712402344,42.4264068603516,2920.2021484375,502.813995361328,1.70999991893768,-12.8533000946045,21.8230991363525,449.105377197266,408.806182861328
"1302",2,0,458.802795410156,458.802795410156,0,3078.53466796875,656.393981933594,0.979999959468842,-13.5739994049072,20.9030990600586,718.998657226562,698.881164550781
"1303",4,0,50.9901962280273,53.8516464233398,42.4264068603516,2781.19165039062,522.492980957031,3.59999990463257,-10.7347002029419,23.7608985900879,542.955505371094,500.055084228516
"1304",4,0,120.830459594727,392.0458984375,241.867736816406,2699.24755859375,556.047973632812,4.69000005722046,-9.67010021209717,24.1033992767334,639.723510742188,571.860778808594
"1305",4,0,340.147033691406,436.806610107422,174.928558349609,3044.009765625,640.829956054688,1.6298999786377,-12.9614992141724,21.7045993804932,722.501770019531,707.290283203125
"1306",1,0,197.989898681641,197.989898681641,0,2289.83056640625,405.431976318359,6.21000003814697,-8.28520011901855,26.3141994476318,391.963195800781,347.281280517578
"1307",4,0,530.377258300781,703.278076171875,84.8528137207031,3246.43530273438,727.474975585938,0.77999997138977,-13.8287000656128,19.9536991119385,722.501770019531,707.290283203125
"1308",4,0,453.100433349609,1072.00744628906,216.333068847656,3252.70043945312,958.497985839844,0.359999984502792,-14.122200012207,19.8521003723145,1172.72521972656,1069.50549316406
"1309",3,0,324.499633789062,390.512451171875,84.8528137207031,2367.76025390625,502.007995605469,6.12999963760376,-8.45100021362305,25.9235992431641,515.26220703125,447.313293457031
"1310",4,0,178.044921875,1603.27783203125,84.8528137207031,3020.84252929688,750.821960449219,0.8299999833107,-15.6980991363525,21.8125,855.543395996094,778.822204589844
"1311",2,0,116.619033813477,364.005493164062,0,2521.23193359375,411.886993408203,4.15000009536743,-10.3479995727539,24.3097991943359,500.984100341797,468.112396240234
"1312",4,0,172.046508789062,1007.02526855469,637.808776855469,3027.6982421875,632.888977050781,2.23000001907349,-12.3290996551514,22.2101993560791,687.350769042969,628.366271972656
"1313",4,0,641.950134277344,1034.06958007812,258.069763183594,2980.34594726562,581.537963867188,2.60999989509583,-11.599100112915,22.5768985748291,637.716064453125,614.551574707031
"1314",4,0,846.286010742188,846.286010742188,134.164077758789,3055.6689453125,814.286987304688,0.77999997138977,-14.2383995056152,20.7031993865967,855.543395996094,778.822204589844
"1315",4,0,111.803398132324,1038.17150878906,150,2686.37524414062,479.083984375,3.08999991416931,-11.31369972229,23.1700000762939,563.13330078125,533.375
"1316",2,0,64.0312423706055,64.0312423706055,0,2518.24365234375,414.048004150391,4.85999965667725,-9.34910011291504,24.8634986877441,410.786193847656,367.047790527344
"1317",4,0,183.847778320312,465.295593261719,90,3055.35131835938,517.268005371094,1.5699999332428,-12.8421001434326,21.3676986694336,405.794189453125,353.034484863281
"1318",1,0,106.301460266113,106.301460266113,0,2514.66674804688,522.112976074219,5.15999984741211,-9.20450019836426,25.1063995361328,555.528076171875,486.481475830078
"1319",4,0,215.406585693359,519.71142578125,189.736663818359,3292.19189453125,811.568969726562,0.539999961853027,-13.8294992446899,19.7560997009277,836.643249511719,827.784851074219
"1320",3,0,70,125.299644470215,60,2367.61083984375,502.319976806641,6.86999988555908,-7.62569999694824,26.0583992004395,579.954406738281,530.317260742188
"1321",4,0,464.865570068359,464.865570068359,295.465728759766,3222.93774414062,856.074951171875,0.429999977350235,-14.1742000579834,20.0832996368408,1010.09289550781,923.576477050781
"1322",4,0,292.061645507812,928.493408203125,67.0820388793945,3063.84716796875,754.013000488281,0.389999985694885,-15.8303995132446,21.1702995300293,869.982849121094,775.632568359375
"1323",3,0,36.0555114746094,64.0312423706055,67.0820388793945,2270.07446289062,507.721984863281,6.17999982833862,-8.42239952087402,26.0578994750977,515.26220703125,447.313293457031
"1324",4,0,408.533966064453,502.095611572266,394.58837890625,3093.97705078125,672.640991210938,2.24000000953674,-12.2925996780396,21.7250003814697,625.764709472656,564.235656738281
"1325",3,0,170,170,134.164077758789,3237.69506835938,788.558959960938,0.209999993443489,-14.503999710083,19.8732986450195,700.344299316406,667.737854003906
"1326",4,0,756.901550292969,900,60,2794.96240234375,534.096984863281,3.37999987602234,-10.8997001647949,23.2609996795654,569.685668945312,538.364379882812
"1327",1,0,323.882720947266,323.882720947266,0,2765.4482421875,467.378997802734,3.52999997138977,-10.8077001571655,23.404899597168,451.688781738281,408.616180419922
"1328",3,0,82.4621124267578,82.4621124267578,67.0820388793945,2185.11010742188,481.863983154297,7.40999984741211,-7.34819984436035,26.7176990509033,492.213592529297,420.105804443359
"1329",4,0,262.488098144531,1117.58666992188,161.554946899414,3088.77661132812,672.575988769531,1.78999996185303,-12.7943000793457,21.2519989013672,658.675170898438,580.410461425781
"1330",2,0,50,50,0,2073.61059570312,467.003997802734,7.76999998092651,-7.13240003585815,27.4926986694336,457.842987060547,385.970489501953
"1331",3,0,63.2455520629883,349.284973144531,295.465728759766,2645.11010742188,465.514984130859,3.65999984741211,-10.6082992553711,23.6364994049072,431.540679931641,390.792785644531
"1332",4,0,219.544982910156,863.539184570312,42.4264068603516,3004.58544921875,658.984008789062,1.0699999332428,-13.8589000701904,21.1851997375488,700.344299316406,667.737854003906
"1333",2,0,451.774291992188,774.144653320312,0,2626.44995117188,393.017883300781,4.76989984512329,-9.45940017700195,24.8008995056152,397.981597900391,338.804595947266
"1334",1,0,314.006378173828,314.006378173828,0,3428.47412109375,834.581970214844,-0.0299999993294477,-14.3776998519897,19.0037002563477,836.643249511719,827.784851074219
"1335",4,0,225.610275268555,225.610275268555,240,2883.31201171875,600.757995605469,1.87000000476837,-12.684700012207,22.0118999481201,590.17578125,570.173889160156
"1336",3,0,212.602920532227,290.688842773438,150,2665.52709960938,530.339965820312,4.57999992370605,-9.57699966430664,24.4578990936279,549.3369140625,489.316284179688
"1337",4,0,305.941162109375,349.857116699219,123.693168640137,2543.44384765625,389.327880859375,4.5,-10.3205995559692,25.0347995758057,431.540679931641,390.792785644531
"1338",2,0,330.151489257812,330.605499267578,0,2770.0341796875,380.697998046875,4.09999990463257,-10.2431993484497,24.1661987304688,431.540679931641,390.792785644531
"1339",3,0,713.4423828125,744.647583007812,30,3173.43359375,677.153991699219,1.0699999332428,-13.5499000549316,20.3866996765137,656.720397949219,604.736511230469
"1340",2,0,169.705627441406,169.705627441406,0,2685.93969726562,399.996978759766,4.23999977111816,-10.061900138855,24.165699005127,410.786193847656,367.047790527344
"1341",3,0,375.89892578125,403.112854003906,60,2691.49658203125,470.89599609375,4.81999969482422,-9.47439956665039,24.9131984710693,507.929779052734,464.253875732422
"1342",4,0,70,226.715682983398,169.705627441406,2756.61499023438,574.153015136719,3.90999984741211,-10.9439001083374,23.0217990875244,579.954406738281,530.317260742188
"1343",1,0,352.278289794922,352.278289794922,0,2432.85986328125,522.135986328125,6.12999963760376,-8.2628002166748,25.3473987579346,515.26220703125,447.313293457031
"1344",4,0,630.634643554688,630.634643554688,180,3038.8232421875,546.385009765625,1.27999997138977,-13.5100994110107,21.4659996032715,700.344299316406,667.737854003906
"1345",3,0,240.208251953125,240.208251953125,30,2762.36376953125,498.139984130859,3.74000000953674,-10.4800996780396,23.5893993377686,451.688781738281,408.616180419922
"1346",4,0,186.815414428711,186.815414428711,67.0820388793945,3215.48828125,709.519958496094,1.00999999046326,-13.1349000930786,20.4093990325928,840.832580566406,849.466491699219
"1347",2,0,160,160,0,2720.0771484375,410.683990478516,3.79999995231628,-10.641300201416,23.8550987243652,500.984100341797,468.112396240234
"1348",3,0,92.195442199707,413.400543212891,152.970581054688,2563.65014648438,370.774993896484,5.00999975204468,-9.59560012817383,25.2554988861084,414.245574951172,352.633697509766
"1349",2,0,70,70,0,2552.51489257812,610.901000976562,4.61999988555908,-9.44829940795898,24.5524997711182,656.720397949219,604.736511230469
"1350",2,0,358.468963623047,402.243682861328,0,2984.98168945312,723.367980957031,1.38989996910095,-14.0383996963501,21.5719985961914,811.092468261719,795.9140625
"1351",3,0,102.95630645752,290,67.0820388793945,2400.48486328125,429.100982666016,5.82999992370605,-8.5851001739502,25.9507999420166,414.816986083984,381.8798828125
"1352",2,0,150,180,0,2516.68627929688,400.18798828125,5.06999969482422,-9.15909957885742,25.108699798584,410.786193847656,367.047790527344
"1353",3,0,237.065399169922,237.697280883789,60,2655.73266601562,530.339965820312,4.57999992370605,-9.57699966430664,24.4578990936279,549.3369140625,489.316284179688
"1354",2,0,133.416641235352,133.416641235352,0,3053.67749023438,565.919006347656,1.13989996910095,-13.3810997009277,21.0172996520996,449.105377197266,408.806182861328
"1355",1,0,190,190,0,2395.27734375,429.100982666016,5.82999992370605,-8.5851001739502,25.9507999420166,414.816986083984,381.8798828125
"1356",4,0,76.1577301025391,156.205001831055,84.8528137207031,2491.83471679688,451.475982666016,5.46000003814697,-8.9153995513916,25.5108985900879,452.648101806641,412.063201904297
"1357",2,0,266.833282470703,554.616943359375,0,2939.1669921875,511.968994140625,1.95999991893768,-13.4354000091553,22.370698928833,597.618957519531,576.169311523438
"1358",3,0,224.722045898438,398.246154785156,108.166534423828,2608.18774414062,455.220977783203,5.15999984741211,-9.12720012664795,25.2920989990234,452.648101806641,412.063201904297
"1359",4,0,76.1577301025391,205.182830810547,174.928558349609,2683.10791015625,465.514984130859,3.65999984741211,-10.6082992553711,23.6364994049072,431.540679931641,390.792785644531
"1360",1,0,180.277557373047,180.277557373047,0,2863.4111328125,595.265014648438,2.82999992370605,-11.6286001205444,22.9990997314453,637.716064453125,614.551574707031
"1361",3,0,152.643371582031,779.871765136719,67.0820388793945,3372.48046875,979.660949707031,-0.669999957084656,-15.0305995941162,18.4643993377686,1172.72521972656,1069.50549316406
"1362",2,0,523.927490234375,639.531066894531,0,3226.67041015625,690.972961425781,0.839999973773956,-13.5339994430542,20.0480003356934,840.832580566406,849.466491699219
"1363",3,0,212.602920532227,677.200073242188,30,2547.82153320312,369.239990234375,5.27999973297119,-9.25860023498535,25.5866985321045,414.245574951172,352.633697509766
"1364",4,1,0,253.179779052734,90,2803.23071289062,573.731994628906,3.76999998092651,-10.4868001937866,23.2842998504639,581.781188964844,507.327575683594
"1365",4,0,123.693168640137,648.999267578125,342.052642822266,2926.95776367188,539.019958496094,1.98999989032745,-12.6735992431641,22.1758003234863,500.984100341797,468.112396240234
"1366",2,0,470.106353759766,578.705444335938,0,2306.68896484375,468.808990478516,7.37999963760376,-7.07449960708618,26.1593990325928,434.2626953125,350.807983398438
"1367",4,0,243.310516357422,501.198577880859,60,2747.88159179688,463.841979980469,3.15999984741211,-11.226900100708,23.1884002685547,431.540679931641,390.792785644531
"1368",3,0,881.1923828125,881.1923828125,84.8528137207031,3077.67407226562,665.649963378906,1.11000001430511,-13.4013996124268,20.8911991119385,666.644775390625,633.844787597656
"1369",4,0,10,348.281494140625,300,2901.26000976562,561.026977539062,2.61999988555908,-11.9228000640869,22.6451988220215,507.929779052734,464.253875732422
"1370",3,0,134.164077758789,134.164077758789,30,2412.50146484375,371.445983886719,5.09999990463257,-9.49969959259033,25.3426990509033,414.245574951172,352.633697509766
"1371",4,0,31.6227760314941,160,150,2646.15551757812,487.160980224609,4.53999996185303,-9.63869953155518,24.576000213623,507.929779052734,464.253875732422
"1372",3,0,147.648223876953,377.359252929688,42.4264068603516,2580.97119140625,459.457000732422,5.10999965667725,-9.1835994720459,25.2283000946045,452.648101806641,412.063201904297
"1373",3,0,220.227142333984,636.003173828125,30,2963.18359375,458.132995605469,2.39999985694885,-12.0527000427246,22.3607997894287,451.230102539062,417.396179199219
"1374",4,0,670,1464.92321777344,189.736663818359,2862.03588867188,590.026000976562,2.24000000953674,-12.2283992767334,22.2481994628906,569.685668945312,538.364379882812
"1375",4,0,70.7106781005859,556.057556152344,417.851654052734,2750.17138671875,590.981994628906,3.11999988555908,-11.1946001052856,23.0482997894287,718.998657226562,698.881164550781
"1376",4,0,358.468963623047,358.468963623047,60,3087.14233398438,526.295959472656,1.75,-12.7124996185303,21.6875991821289,516.11669921875,457.376586914062
"1377",1,0,196.977157592773,196.977157592773,0,1864.77783203125,452.614990234375,8.55999946594238,-7.646399974823,28.7503986358643,434.2626953125,350.807983398438
"1378",3,0,60.8276290893555,60.8276290893555,42.4264068603516,2768.81030273438,569.226013183594,2.03999996185303,-12.5,22.0319995880127,666.644775390625,633.844787597656
"1379",4,0,72.1110229492188,72.1110229492188,67.0820388793945,2981.50073242188,568.251892089844,1.83999991416931,-12.6574001312256,21.7623996734619,571.910705566406,564.277893066406
"1380",3,0,388.329772949219,912.633544921875,324.499633789062,3325.37573242188,855.213989257812,-0.140000000596046,-14.9256992340088,19.381799697876,855.543395996094,778.822204589844
"1381",4,0,228.035095214844,228.035095214844,212.132034301758,3038.47998046875,560.911987304688,1.51999998092651,-13.1974000930786,21.698299407959,700.344299316406,667.737854003906
"1382",3,0,524.30908203125,524.30908203125,90,3065.80102539062,722.117980957031,1.00999999046326,-13.4441995620728,20.7544994354248,597.618957519531,576.169311523438
"1383",4,0,453.100433349609,453.100433349609,84.8528137207031,2529.654296875,460.222991943359,5.37999963760376,-8.99679946899414,25.4942989349365,452.648101806641,412.063201904297
"1384",3,0,200.249847412109,200.249847412109,30,2788.26586914062,538.519958496094,2.04999995231628,-13.3589992523193,22.5130996704102,666.644775390625,633.844787597656
"1385",1,0,219.317138671875,219.317138671875,0,3037.5810546875,631.747009277344,1.84999990463257,-12.5134000778198,21.7880001068115,771.675476074219,756.309875488281
"1386",2,0,341.760131835938,341.760131835938,0,3207.13500976562,836.149963378906,0.389999985694885,-14.4916000366211,20.1388988494873,991.291381835938,950.748962402344
"1387",2,0,138.924438476562,164.924224853516,0,2755.0390625,430.894989013672,2.47000002861023,-13.1998996734619,23.1417999267578,499.099395751953,468.885681152344
"1388",2,0,111.803398132324,130.384048461914,0,3092.560546875,542.557006835938,1.68999993801117,-12.7397994995117,21.6557998657227,445.48388671875,383.910186767578
"1389",1,0,85.4400329589844,280,0,2500.5654296875,436.747985839844,4.92999982833862,-9.28520011901855,24.8986988067627,394.133392333984,351.871185302734
"1390",2,1,0,0,0,2176.71337890625,471.039978027344,7.67999982833862,-7.1085000038147,27.0778999328613,492.213592529297,420.105804443359
"1391",1,0,570.087707519531,602.079711914062,0,2918.466796875,530.197998046875,2.35999989509583,-12.0843000411987,22.4011993408203,569.685668945312,538.364379882812
"1392",2,1,0,0,0,2529.314453125,524.484008789062,5.5,-8.80309963226318,25.190299987793,581.781188964844,507.327575683594
"1393",2,0,214.009338378906,214.009338378906,0,2986.16748046875,494.77197265625,1.57999992370605,-13.0879993438721,21.7040996551514,499.099395751953,468.885681152344
"1394",4,0,162.788208007812,162.788208007812,180,3050.5380859375,776.649963378906,1.51999998092651,-13.0930995941162,21.3741989135742,811.092468261719,795.9140625
"1395",3,0,223.606796264648,270.185119628906,30,3043.02001953125,513.899963378906,1.88999998569489,-12.6428995132446,22.0208988189697,445.48388671875,383.910186767578
"1396",1,0,284.25341796875,294.108825683594,0,2557.783203125,497.02197265625,4.82999992370605,-9.38219928741455,24.8830986022949,487.929473876953,435.449493408203
"1397",1,0,305.941162109375,305.941162109375,0,3280.02612304688,760.061950683594,0.5,-13.7130994796753,19.6928997039795,840.832580566406,849.466491699219
"1398",2,0,580.517028808594,580.517028808594,0,2327.08056640625,410.488891601562,5.77999973297119,-8.6589994430542,25.904899597168,395.470184326172,358.480682373047
"1399",4,0,449.110229492188,449.110229492188,60,2978.5068359375,569.708862304688,1.39999997615814,-13.1194000244141,21.3794994354248,722.501770019531,707.290283203125
"1400",3,0,322.800262451172,391.152160644531,308.868927001953,2740.08129882812,450.075988769531,4.19000005722046,-10.1196994781494,24.1026000976562,492.351593017578,440.386383056641
"1401",2,0,563.027526855469,1170.04272460938,0,3333.10034179688,699.861999511719,0.85999995470047,-13.3246994018555,20.0968990325928,626.172912597656,584.702209472656
"1402",1,0,161.245147705078,161.245147705078,0,1967.56762695312,465.813995361328,8.65999984741211,-6.56780004501343,28.2125988006592,434.2626953125,350.807983398438
"1403",4,0,443.846801757812,778.781127929688,189.736663818359,3017.6162109375,658.984008789062,1.0699999332428,-13.8589000701904,21.1851997375488,700.344299316406,667.737854003906
"1404",3,1,0,128.062484741211,134.164077758789,2745.01391601562,551.175964355469,4.50999975204468,-9.66590023040771,24.2179985046387,658.675170898438,580.410461425781
"1405",2,0,186.815414428711,186.815414428711,0,2526.16357421875,417.912994384766,5.0499997138977,-9.17809963226318,25.0933990478516,414.816986083984,381.8798828125
"1406",2,0,990.454406738281,990.454406738281,0,3117.2490234375,832.35498046875,0.669999957084656,-14.7218999862671,20.7752990722656,811.904663085938,750.796875
"1407",4,0,136.014709472656,807.774719238281,674.166137695312,2857.24340820312,456.230987548828,3.05999994277954,-11.5600996017456,23.0728988647461,492.351593017578,440.386383056641
"1408",4,0,10,53.8516464233398,67.0820388793945,2602.56640625,527.963012695312,5.28999996185303,-9.11609935760498,24.4777984619141,527.951599121094,451.535400390625
"1409",4,0,637.887145996094,813.941040039062,270,3066.10913085938,678.594970703125,0.879999995231628,-14.0478000640869,20.9188995361328,700.344299316406,667.737854003906
"1410",3,0,208.806137084961,587.281860351562,120,3062.35131835938,672.575988769531,1.78999996185303,-12.7943000793457,21.2519989013672,658.675170898438,580.410461425781
"1411",1,0,72.1110229492188,72.1110229492188,0,2763.30590820312,542.234985351562,3.25,-11.1560001373291,23.3729000091553,542.955505371094,500.055084228516
"1412",3,0,114.017547607422,357.351379394531,42.4264068603516,2566.01611328125,410.485992431641,4.98000001907349,-9.2943000793457,25.0464000701904,397.981597900391,338.804595947266
"1413",4,0,155.563491821289,170.880065917969,30,3312.32885742188,937.625,-0.0399999991059303,-14.3776998519897,19.0630989074707,748.584106445312,737.586608886719
"1414",3,0,226.715682983398,349.857116699219,90,3432.16796875,987.75,-0.379999995231628,-14.8111000061035,18.6894989013672,991.291381835938,950.748962402344
"1415",2,0,212.132034301758,212.132034301758,0,2417.15673828125,502.133972167969,6.73999977111816,-7.77880001068115,26.1005992889404,527.951599121094,451.535400390625
"1416",1,0,1147.9111328125,1246.63549804688,0,3161.26000976562,625.716979980469,1.44999992847443,-13.0002994537354,21.2887001037598,569.685668945312,538.364379882812
"1417",4,0,114.017547607422,133.416641235352,108.166534423828,2543.21020507812,540.273010253906,5.61999988555908,-8.67630004882812,24.7691993713379,579.954406738281,530.317260742188
"1418",4,0,524.976196289062,531.413208007812,254.55842590332,2988.06884765625,615.307006835938,2.67999982833862,-11.8084001541138,22.8710994720459,771.675476074219,756.309875488281
"1419",2,0,72.8011016845703,72.8011016845703,0,2765.21166992188,501.401977539062,3.07999992370605,-11.9706001281738,23.4825000762939,506.489990234375,480.874389648438
"1420",4,0,340.147033691406,410.365661621094,67.0820388793945,2552.22119140625,459.457000732422,5.10999965667725,-9.1835994720459,25.2283000946045,452.648101806641,412.063201904297
"1421",3,0,447.772247314453,523.450073242188,30,2522.07861328125,389.596984863281,5.21999979019165,-9.25360012054443,25.422399520874,397.981597900391,338.804595947266
"1422",2,0,108.166542053223,170,0,2181.75170898438,476.190979003906,7.58999967575073,-7.269700050354,27.175199508667,457.842987060547,385.970489501953
"1423",3,0,148.660690307617,200,108.166534423828,2548.0625,418.700988769531,4.98999977111816,-9.24109935760498,25.0889987945557,410.786193847656,367.047790527344
"1424",2,0,100,100,0,2245.60791015625,474.638977050781,8.26999950408936,-6.30379962921143,26.8144989013672,429.675384521484,355.159576416016
"1425",4,0,53.8516464233398,120.415946960449,123.693168640137,2739.892578125,590.981994628906,3.11999988555908,-11.1946001052856,23.0482997894287,718.998657226562,698.881164550781
"1426",2,0,230.867919921875,502.195159912109,0,2578.92846679688,384.609985351562,4.3899998664856,-9.88420009613037,24.4595985412598,445.48388671875,383.910186767578
"1427",1,0,968.762145996094,968.762145996094,0,2099.46997070312,459.116973876953,8.46999931335449,-6.63969993591309,27.7924995422363,431.379089355469,350.339080810547
"1428",2,1,0,0,0,2626.14135742188,558.185974121094,4.80989980697632,-9.49039936065674,24.0970993041992,579.954406738281,530.317260742188
"1429",2,0,520,550.090881347656,0,3098.501953125,587.156982421875,1.13989996910095,-13.470799446106,21.1341991424561,506.489990234375,480.874389648438
"1430",2,0,63.2455520629883,63.2455520629883,0,2571.68994140625,556.204956054688,5.0499997138977,-9.31400012969971,24.3185997009277,639.723510742188,571.860778808594
"1431",4,0,567.274169921875,1528.29968261719,218.403289794922,2951.16162109375,470.236999511719,2.04999995231628,-12.4895000457764,22.1802997589111,516.11669921875,457.376586914062
"1432",3,0,120.415946960449,120.415946960449,60,2657.59375,482.190002441406,4.15999984741211,-9.98069953918457,24.077299118042,451.688781738281,408.616180419922
"1433",4,0,854.458923339844,854.458923339844,94.8683319091797,3153.88452148438,717.967956542969,0.839999973773956,-13.7213001251221,20.1185989379883,656.720397949219,604.736511230469
"1434",4,0,134.164077758789,590.931457519531,169.705627441406,2992.9521484375,538.281982421875,2.75,-11.7532997131348,22.778299331665,507.929779052734,464.253875732422
"1435",2,0,53.8516464233398,1185.95959472656,0,2619.44702148438,408.845001220703,4.19000005722046,-10.1764001846313,24.3366985321045,563.13330078125,533.375
"1436",4,0,120.830459594727,568.5947265625,192.093734741211,2455.6611328125,435.957977294922,5.34999990463257,-9.00920009613037,25.4314002990723,414.816986083984,381.8798828125
"1437",3,0,170.293869018555,532.634948730469,108.166534423828,2504.19506835938,389.138000488281,4.60999965667725,-9.68410015106201,24.6987991333008,414.245574951172,352.633697509766
"1438",2,0,89.4427185058594,89.4427185058594,0,2400.43920898438,490.998992919922,7.25999975204468,-7.11870002746582,26.1507987976074,492.213592529297,420.105804443359
"1439",4,0,629.682495117188,813.01904296875,120,3210.82299804688,640.138000488281,0.539999961853027,-14.1700000762939,20.6212997436523,771.675476074219,756.309875488281
"1440",4,0,396.232269287109,1021.42059326172,60,3398.603515625,746.014953613281,0.0899999961256981,-14.1531991958618,19.1749000549316,840.832580566406,849.466491699219
"1441",3,0,72.1110229492188,460.4345703125,30,1980.14270019531,458.917999267578,8.42000007629395,-7.17770004272461,28.3582000732422,419.923187255859,347.213989257812
"1442",4,0,120.830459594727,304.138122558594,60,3351.78125,1054.44091796875,-0.659999966621399,-14.4579000473022,17.8297004699707,1172.72521972656,1069.50549316406
"1443",4,0,412.310546875,480.104125976562,67.0820388793945,2622.98803710938,450.509002685547,4.65000009536743,-9.5600996017456,24.7264995574951,452.648101806641,412.063201904297
"1444",1,0,275.8623046875,275.8623046875,0,1654.72973632812,440.975982666016,9.17000007629395,-8.81610012054443,30.2237987518311,425.243194580078,343.420776367188
"1445",3,0,50,50,30,2348.10498046875,490.872985839844,7.26999998092651,-7.07519960403442,26.2132987976074,492.213592529297,420.105804443359
"1446",2,0,164.924224853516,310.644500732422,0,2778.85620117188,410.213989257812,3.29999995231628,-11.0380001068115,23.2625999450684,405.794189453125,353.034484863281
"1447",4,0,72.1110229492188,72.1110229492188,30,2491.23168945312,515.60791015625,6.06999969482422,-8.28950023651123,25.0723991394043,527.951599121094,451.535400390625
"1448",3,0,318.904388427734,681.542358398438,90,2980.95458984375,581.93701171875,2.51999998092651,-11.6799993515015,22.4219989776611,817.081359863281,781.375061035156
"1449",3,0,36.0555114746094,707.672241210938,123.693168640137,2985.88037109375,570.703857421875,2.20000004768372,-12.3968000411987,22.2043991088867,549.3369140625,489.316284179688
"1450",3,0,165.52946472168,166.433166503906,127.27921295166,2998.12036132812,537.664978027344,2.05999994277954,-12.4806995391846,22.0271987915039,506.489990234375,480.874389648438
"1451",2,0,392.937652587891,392.937652587891,0,2269.46240234375,391.731994628906,6.50999975204468,-8.5044994354248,26.7943000793457,391.963195800781,347.281280517578
"1452",2,0,247.386337280273,247.386337280273,0,3125.130859375,612.172973632812,1.19999992847443,-13.3162994384766,21.0768985748291,563.13330078125,533.375
"1453",4,0,483.321838378906,980.2041015625,361.247833251953,3170.50122070312,662.626892089844,0.979999959468842,-13.4519996643066,20.6835994720459,840.832580566406,849.466491699219
"1454",4,0,63.2455520629883,710.633544921875,241.867736816406,2826.69873046875,623.818969726562,3.09999990463257,-11.2662000656128,22.6145000457764,625.764709472656,564.235656738281
"1455",3,0,392.173431396484,1633.67687988281,150,2771.34545898438,432.177001953125,3.85999989509583,-10.5010995864868,23.925199508667,516.11669921875,457.376586914062
"1456",2,0,174.642486572266,174.642486572266,0,2966.61767578125,487.126983642578,2.07999992370605,-12.4207000732422,22.017599105835,506.489990234375,480.874389648438
"1457",4,0,258.069763183594,260.768096923828,150,2829.83813476562,485.701995849609,2.51999998092651,-12.0880994796753,22.5753993988037,500.984100341797,468.112396240234
"1458",4,0,92.195442199707,517.880310058594,296.98486328125,2747.80712890625,558.185974121094,4.80989980697632,-9.49039936065674,24.0970993041992,579.954406738281,530.317260742188
"1459",4,0,30,580.517028808594,540.832641601562,2800.17138671875,538.281982421875,2.75,-11.7532997131348,22.778299331665,507.929779052734,464.253875732422
